LocationID,StateAbbr,CountyName,CountyFIPS,lon,lat,TotalPopulation,chronic_disease_burden_score,preventive_care_gap_score,health_need_score,need_intensity,priority_weighted_population,health_priority_rank
11001009803,DC,District of Columbia,11001,-77.0043421,38.8356929,2968,1.3302611478526465,1.2134464248212093,1.271853786336928,0.5942788121842446,1763.819514562838,26
51153900504,VA,Prince William,51153,-77.2720178,38.6434388,5065,0.6874057391797957,1.8306389028227572,1.2590223210012765,0.5908070755514487,2992.437837668088,27
24033806501,MD,Prince George's,24033,-76.9318346,38.9592228,5316,0.37974835473054047,2.119427561494878,1.2495879581127092,0.5882544736162413,3127.1607817439385,28
24033803001,MD,Prince George's,24033,-76.9110876,38.9025631,3119,1.49605513222267,0.9837009146419204,1.2398780234322953,0.5856273117878579,1826.5715854663288,29
51177020311,VA,Spotsylvania,51177,-77.5642531,38.1471853,5571,1.707275435207307,0.7606534043739158,1.2339644197906114,0.5840273016676086,3253.6160975902476,30
24031701900,MD,Montgomery,24031,-76.9999195,38.9927913,3395,0.33365008262666224,2.037639455888056,1.1856447692573593,0.5709537285056956,1938.3879082768365,31
11001002001,DC,District of Columbia,11001,-77.0351061,38.9597034,2926,0.9427539398636786,1.3866277647370011,1.1646908523003399,0.5652843463114322,1654.0219973072506,32
51685920100,VA,Manassas Park,51685,-77.4649323,38.7808628,7137,0.41226314361860356,1.91700832034937,1.1646357319839868,0.5652694327207792,4034.327941328201,33
24033802404,MD,Prince George's,24033,-76.8909924,38.8641336,4687,1.195871287913279,1.1101465510390836,1.1530089194761812,0.5621236321555197,2634.673463912921,34
51059452302,VA,Fairfax,51059,-77.2178285,38.8220254,5762,0.004786820101282288,2.2798242340602703,1.1423055270807763,0.5592276761207035,3222.2698698074933,35
11001009802,DC,District of Columbia,11001,-76.9965578,38.8307312,2064,0.8947713559098104,1.3881163935005254,1.1414438747051678,0.558994543735673,1153.7647382704292,36
54037972300,WV,Jefferson,54037,-77.9196007,39.3535742,4569,1.8438557950771048,0.42478995149523435,1.1343228732861697,0.5570678548625138,2545.243028866825,37
24033806601,MD,Prince George's,24033,-76.9138813,38.9570351,4939,-0.026493896666443573,2.2702779568889007,1.1218920301112285,0.5537045122903231,2734.7465862019058,38
54037972402,WV,Jefferson,54037,-77.8757748,39.324099,4461,1.6209815669968441,0.6092804322728438,1.115130999634844,0.5518752187087789,2461.9153506598627,39
54037972701,WV,Jefferson,54037,-77.7669057,39.2817528,2770,1.6894591493584252,0.5288642593667139,1.1091617043625694,0.5502601404206311,1524.2205889651482,40
11001007808,DC,District of Columbia,11001,-76.9192026,38.8922212,3792,1.100410782267023,1.1164825947802077,1.1084466885236153,0.5500666826497381,2085.852860607807,41
24033803508,MD,Prince George's,24033,-76.8616682,38.9257902,3971,1.173462326362503,1.0323639682163837,1.1029131472894433,0.5485695038545474,2178.3694998064075,42
24033805906,MD,Prince George's,24033,-76.974639,39.0070815,3816,-0.034179989595397434,2.2153037200994268,1.0905618652520146,0.545227687687052,2080.58885621379,43
11001007406,DC,District of Columbia,11001,-76.9895582,38.8555543,3528,0.5321716465831285,1.6426340737312932,1.0874028601572108,0.5443729736365571,1920.5478509897735,44
24033804002,MD,Prince George's,24033,-76.9328205,38.9413687,4532,0.5582997841051062,1.6142759402640374,1.0862878621845717,0.5440712949735327,2465.73110882005,45
11001007304,DC,District of Columbia,11001,-76.9855591,38.8417979,4410,0.8850761101636401,1.277425323547777,1.0812507168557086,0.542708423196578,2393.344146296909,46
11001009810,DC,District of Columbia,11001,-77.0037886,38.826037,2461,0.9346294928892092,1.2170127616179505,1.0758211272535798,0.5412393700035352,1331.9900895787,47
11001009907,DC,District of Columbia,11001,-76.9388146,38.8827718,2259,1.2061120879883918,0.9107251661634095,1.0584186270759006,0.5365308744585078,1212.0232454017691,48
24033801707,MD,Prince George's,24033,-76.9848028,38.8130945,6882,0.7276876911744641,1.3834220822333996,1.055554886703932,0.535756048505578,3687.073125815388,49
24033805801,MD,Prince George's,24033,-76.9673917,38.9783801,4745,0.41654510153383656,1.6657535805432027,1.0411493410385195,0.5318584219061381,2523.668211944625,50
51510201206,VA,Alexandria,51510,-77.0686289,38.8416687,5710,-0.22131056172725525,2.2938188276644613,1.036254132968603,0.5305339532864654,3029.348873265717,51
24033803403,MD,Prince George's,24033,-76.8718709,38.91772,6119,1.2508984723598893,0.8149272796365513,1.0329128759982202,0.5296299283820429,3240.805531769721,52
24031701602,MD,Montgomery,24031,-76.9847238,39.0107123,6790,0.08231829960791626,1.9823784855247426,1.0323483925663295,0.529477199308797,3595.150183306732,53
24033805802,MD,Prince George's,24033,-76.9744218,38.9742915,4387,0.16482970554763685,1.895815529994025,1.030322617770831,0.5289290969383073,2320.411948268354,54
11001007504,DC,District of Columbia,11001,-76.9796257,38.8609955,2730,0.9745530846204153,1.0726197014883319,1.0235863930543736,0.5271065149102132,1439.000785704882,55
51153901601,VA,Prince William,51153,-77.4939559,38.787528,4130,0.6872280612270808,1.3559383358598802,1.0215831985434805,0.526564521958967,2174.7114756905335,56
24033804600,MD,Prince George's,24033,-76.9552428,38.943613,3576,0.6236961359376441,1.3931674507782588,1.0084317933579514,0.5230062210197527,1870.2702463666355,57
24033803602,MD,Prince George's,24033,-76.8672051,38.9418591,2220,1.0925306616954218,0.9021930738540108,0.9973618677747162,0.5200110941839374,1154.4246290883411,58
54037972505,WV,Jefferson,54037,-77.8590612,39.2797456,2705,1.7693330686186706,0.2249884365339544,0.9971607525763124,0.5199566795879854,1406.4828182855006,59
51187020500,VA,Warren,51187,-78.1900959,38.9236563,4178,1.2936622522293555,0.6924132378886035,0.9930377450589796,0.5188411408820944,2167.7182866053904,60
51059421500,VA,Fairfax,51059,-77.0874676,38.7507061,7103,0.39557430778201946,1.5748838709267388,0.9852290893543791,0.5167283972979904,3670.3218060076256,61
24033801600,MD,Prince George's,24033,-76.9964504,38.8203631,3054,1.0055063704236396,0.9549500862212841,0.9802282283224618,0.5153753427569948,1573.9562967798622,62
51187020400,VA,Warren,51187,-78.205647,38.923993,4834,1.3646045465228371,0.595256183048046,0.9799303647854416,0.515294751513049,2490.934828814079,63
11001009804,DC,District of Columbia,11001,-76.997258,38.8420148,2517,0.9356676305620225,1.0209902621044535,0.9783289463332381,0.5148614648260248,1295.9063069671045,64
24021750507,MD,Frederick,24021,-77.4664381,39.4266123,4271,0.13285423575040897,1.822362392155458,0.9776083139529335,0.514666487419467,2198.1405677685434,65
24031703701,MD,Montgomery,24031,-77.0624733,39.0532841,4053,0.3218222767656876,1.612283249383191,0.9670527630744392,0.511810532023446,2074.3680862910264,66
24033807305,MD,Prince George's,24033,-76.963551,39.0121779,4075,0.5699868326823281,1.3627487863510888,0.9663678095167084,0.5116252080330884,2084.8727227348354,67
