LocationID,StateAbbr,CountyName,TotalPopulation,chronic_disease_burden_score,chronic_disease_burden_rank,ARTHRITIS_pct,BPHIGH_pct,CANCER_pct,CASTHMA_pct,CHD_pct,COPD_pct,DEPRESSION_pct,DIABETES_pct,HIGHCHOL_pct,OBESITY_pct,STROKE_pct
51179010210,VA,Stafford,11687,-0.4248812494222243,1117,18.8,27.2,4.6,10.5,3.1,3.3,22.0,8.7,31.6,35.3,2.0
24031700826,MD,Montgomery,5822,-0.4255508321164418,1118,20.3,27.9,8.8,8.8,4.1,3.1,17.9,7.6,40.8,21.9,2.1
51107611014,VA,Loudoun,4472,-0.4258748906450698,1119,20.1,27.8,6.2,9.5,3.7,3.6,20.3,8.3,34.6,29.3,2.0
51107611019,VA,Loudoun,6045,-0.4270246737342535,1120,20.6,28.4,6.5,9.2,3.8,3.5,19.3,8.7,36.2,27.5,2.0
51107611208,VA,Loudoun,4384,-0.4289737106539903,1121,20.7,28.4,6.7,9.3,3.7,3.3,19.5,8.6,36.6,27.3,1.9
51059491201,VA,Fairfax,6558,-0.42977877325907693,1122,18.3,27.2,4.7,9.5,4.0,4.1,19.6,10.7,34.9,26.0,2.3
51153901016,VA,Prince William,5440,-0.4325915180270031,1123,17.5,30.5,3.8,10.2,3.4,3.6,18.6,10.4,32.6,34.5,2.3
24033800410,MD,Prince George's,7030,-0.43365547998491605,1124,18.9,30.2,5.0,11.6,3.4,3.3,15.4,9.5,30.9,34.9,2.3
51059422102,VA,Fairfax,6677,-0.4341497656302193,1125,18.4,29.1,4.5,10.2,3.8,3.6,18.0,10.8,33.9,27.8,2.4
51107611206,VA,Loudoun,4311,-0.4350484024539946,1126,20.1,27.8,6.2,9.5,3.7,3.5,20.2,8.4,34.6,29.0,2.0
11001000102,DC,District of Columbia,3417,-0.4395580520444107,1127,20.0,26.1,10.2,8.7,4.1,3.2,21.3,5.9,38.0,18.2,2.2
51013102803,VA,Arlington,2748,-0.44747750393234326,1128,19.5,27.3,5.2,9.4,3.8,3.5,20.4,9.7,34.8,27.8,2.1
51059491802,VA,Fairfax,2915,-0.44890215117405724,1129,19.9,26.8,6.7,9.2,4.2,3.7,19.1,9.1,36.1,22.8,2.2
24031700711,MD,Montgomery,6733,-0.45046251971250695,1130,18.4,28.6,6.4,8.9,4.3,3.6,17.1,9.2,39.2,24.5,2.3
51059492300,VA,Fairfax,3402,-0.45345932588050153,1131,19.9,27.0,6.7,9.2,4.2,3.5,18.9,9.3,36.2,23.8,2.1
11001002201,DC,District of Columbia,3485,-0.45407699780293487,1132,17.7,30.0,5.4,10.0,3.7,3.6,19.1,8.3,33.8,24.5,2.9
11001000600,DC,District of Columbia,4676,-0.45408721654974643,1133,19.6,25.6,9.6,9.1,3.9,3.3,21.6,5.9,37.4,18.4,2.2
24031700904,MD,Montgomery,4141,-0.4572700585649898,1134,16.4,27.6,4.7,9.2,4.3,4.4,18.7,9.6,36.0,26.4,2.5
51510201601,VA,Alexandria,3347,-0.4582875382123877,1135,19.1,25.9,5.9,10.0,3.4,3.3,23.0,7.5,32.8,30.0,1.9
24031700726,MD,Montgomery,3149,-0.46166696545106073,1136,16.5,28.4,4.3,9.7,4.0,4.0,17.5,10.1,36.8,28.0,2.4
51107611006,VA,Loudoun,5950,-0.4623946101795305,1137,19.4,28.0,5.6,9.4,3.7,3.7,19.5,9.0,35.1,28.5,2.0
51059482502,VA,Fairfax,3090,-0.4630620096229382,1138,20.8,27.2,7.5,8.9,4.0,3.3,18.4,9.0,38.4,21.9,2.0
51153901421,VA,Prince William,4884,-0.46460473169807504,1139,18.6,28.2,5.3,9.6,3.5,3.5,20.3,8.9,34.4,30.4,2.0
24031700613,MD,Montgomery,6636,-0.4648933084079043,1140,18.2,29.2,5.9,8.9,4.2,3.6,16.2,9.9,40.8,22.9,2.3
24031701007,MD,Montgomery,3129,-0.46564440612435365,1141,18.9,28.0,7.1,9.0,4.2,3.4,17.5,8.5,39.5,22.8,2.2
24031703800,MD,Montgomery,4126,-0.4662877026795327,1142,15.9,28.1,4.1,10.5,3.6,3.9,19.5,8.9,33.7,31.0,2.3
51059430600,VA,Fairfax,7152,-0.4667805767040319,1143,18.0,27.6,4.7,8.5,4.6,4.0,16.8,12.1,36.6,25.5,2.5
51059422401,VA,Fairfax,2447,-0.46725483495837916,1144,18.1,26.3,4.9,10.5,3.5,3.7,21.7,8.8,31.7,28.2,2.1
51059440202,VA,Fairfax,6032,-0.47413116045415843,1145,18.8,27.1,5.6,9.1,4.3,3.7,19.0,10.1,35.2,24.8,2.2
11001009203,DC,District of Columbia,2775,-0.4775672819952339,1146,16.5,28.3,4.7,10.8,3.3,3.8,21.5,7.6,31.1,25.6,2.8
24031704804,MD,Montgomery,1886,-0.47896910980972307,1147,19.1,26.9,8.1,9.0,4.1,3.1,19.2,7.3,38.2,23.0,2.1
51107611207,VA,Loudoun,4325,-0.47909801079400455,1148,19.7,27.9,6.1,9.3,3.7,3.5,19.6,8.5,34.8,28.2,2.0
24031701220,MD,Montgomery,3970,-0.4845975429577551,1149,19.5,30.1,7.6,7.7,4.6,3.2,14.2,9.9,44.7,18.6,2.3
11001002101,DC,District of Columbia,5687,-0.48730686230331455,1150,16.9,29.3,4.8,10.0,3.6,3.6,19.4,8.6,33.2,26.4,2.8
11001002301,DC,District of Columbia,3266,-0.48830619966021777,1151,17.3,29.2,5.2,10.0,3.5,3.5,20.3,8.1,32.9,25.0,2.8
24031700617,MD,Montgomery,2546,-0.49066758518938813,1152,19.3,30.2,7.0,7.8,4.4,3.3,14.2,10.3,44.5,19.5,2.3
11001001301,DC,District of Columbia,4160,-0.4910981961497301,1153,18.8,26.2,8.6,9.2,4.0,3.3,21.1,6.4,35.9,19.5,2.3
11001004100,DC,District of Columbia,2836,-0.495985786311775,1154,18.8,25.9,9.0,8.7,4.1,3.3,21.6,6.3,36.9,18.8,2.2
51107611002,VA,Loudoun,4736,-0.49618251548347186,1155,18.0,27.2,4.8,9.7,3.6,3.9,21.0,8.6,32.0,31.2,2.0
24031702502,MD,Montgomery,1731,-0.4964694365205013,1156,16.5,28.2,4.7,10.6,3.6,3.6,19.2,8.4,32.8,29.0,2.4
24021752202,MD,Frederick,4481,-0.4969477370759605,1157,19.5,29.0,5.7,8.9,3.4,3.1,18.4,9.1,36.3,32.1,2.0
24031701211,MD,Montgomery,6350,-0.5007458607355884,1158,18.3,28.2,6.4,8.9,4.1,3.5,17.0,9.0,39.8,22.9,2.2
51153901506,VA,Prince William,5536,-0.5019685080690482,1159,17.4,27.2,4.4,9.8,3.3,3.7,21.4,8.9,33.0,31.4,2.0
51013101100,VA,Arlington,5948,-0.5084512405143289,1160,21.0,26.0,7.6,8.9,3.7,3.1,21.2,7.4,36.1,23.6,1.8
51510201204,VA,Alexandria,2878,-0.510048244373402,1161,18.4,26.0,5.2,9.9,3.3,3.3,21.7,8.2,32.6,31.0,2.0
51059422301,VA,Fairfax,3133,-0.5105866829635192,1162,19.0,27.0,5.9,9.6,3.7,3.3,19.5,9.1,34.6,25.6,2.1
24031700706,MD,Montgomery,4691,-0.514753881079375,1163,16.5,28.7,4.4,9.3,3.8,3.8,17.5,10.0,37.0,28.0,2.3
51013103000,VA,Arlington,3390,-0.5157809533612064,1164,21.0,24.7,7.9,9.3,3.4,2.9,22.7,6.6,35.0,24.4,1.7
24031700316,MD,Montgomery,3851,-0.517810896926001,1165,16.8,29.2,4.6,9.0,3.9,3.7,16.7,10.3,38.6,25.7,2.4
11001001401,DC,District of Columbia,3258,-0.5199178763870217,1166,19.4,25.9,9.5,8.9,3.8,3.0,20.7,6.0,37.7,18.6,2.1
24031700306,MD,Montgomery,7833,-0.5227638987187759,1167,17.7,28.9,5.3,9.2,3.7,3.5,16.9,9.5,38.8,25.6,2.2
51153900502,VA,Prince William,4323,-0.523602449874205,1168,17.6,28.9,4.4,10.6,2.9,3.0,20.3,8.6,31.1,34.6,2.0
51107611012,VA,Loudoun,4509,-0.5281066698730146,1169,20.2,28.8,6.5,8.8,3.7,3.1,18.0,9.0,36.9,26.1,1.9
24031700309,MD,Montgomery,5807,-0.5330030755417648,1170,16.8,28.0,4.7,9.9,3.5,3.6,18.2,9.0,35.8,28.2,2.2
11001002501,DC,District of Columbia,2688,-0.5338427485882794,1171,17.8,29.3,6.0,9.5,3.6,3.1,19.0,8.0,34.6,23.7,2.7
51013101503,VA,Arlington,1793,-0.5356090995718967,1172,20.7,25.5,8.0,8.9,3.9,3.0,21.2,7.0,35.5,22.4,1.8
24021752205,MD,Frederick,3571,-0.5366194268490129,1173,19.8,29.1,6.1,8.5,3.5,3.0,17.3,9.4,37.7,29.8,1.9
11001003200,DC,District of Columbia,5099,-0.5381480061620033,1174,15.2,25.9,4.2,10.4,3.4,4.2,22.7,7.6,30.7,25.1,2.7
51059491401,VA,Fairfax,4934,-0.5422119838081016,1175,18.1,26.8,4.9,9.0,3.9,3.8,18.7,10.5,35.7,23.8,2.2
51153901412,VA,Prince William,8112,-0.5423003207222852,1176,18.2,27.3,5.3,9.5,3.2,3.2,20.6,8.5,34.2,30.4,1.9
51107611029,VA,Loudoun,7139,-0.5429374776769421,1177,19.9,27.4,6.5,9.2,3.5,3.1,19.7,7.8,35.0,28.1,1.8
24031705501,MD,Montgomery,2377,-0.5449308318653944,1178,18.3,26.0,7.6,8.9,4.2,3.4,18.8,7.2,37.7,21.9,2.1
51059482601,VA,Fairfax,7321,-0.5466000413249809,1179,19.7,27.2,6.6,8.6,4.1,3.4,17.2,9.7,38.1,21.1,2.1
11001001303,DC,District of Columbia,3763,-0.549089814515286,1180,18.1,24.9,8.1,9.3,3.8,3.4,22.4,6.0,34.4,19.6,2.2
51059471303,VA,Fairfax,4153,-0.5496673641528227,1181,18.7,25.7,6.1,9.1,4.0,3.7,19.5,9.0,34.8,23.0,2.1
51059461500,VA,Fairfax,6940,-0.5500305433260579,1182,19.8,26.8,7.1,8.7,4.1,3.2,18.1,9.0,37.2,21.6,2.0
51510200406,VA,Alexandria,4949,-0.5508328851457348,1183,17.8,28.3,4.4,10.1,3.2,3.1,19.4,9.2,31.8,33.3,2.0
24031700314,MD,Montgomery,3839,-0.5518546712742783,1184,17.8,29.4,5.7,8.4,4.1,3.3,15.0,10.4,42.2,21.0,2.3
51059491301,VA,Fairfax,6797,-0.5537510574398301,1185,18.4,26.6,5.3,9.2,3.9,3.6,18.3,10.1,36.1,23.2,2.1
51059482604,VA,Fairfax,4210,-0.5546316756342415,1186,19.6,28.5,6.4,8.1,4.3,3.3,15.6,10.9,39.9,19.5,2.2
51153901413,VA,Prince William,4504,-0.5553173887675945,1187,17.9,26.0,5.2,9.8,3.1,3.3,21.9,7.8,33.1,30.8,1.8
51013101409,VA,Arlington,2120,-0.5554780850589194,1188,20.0,24.9,8.1,8.8,4.4,3.2,21.7,6.7,32.8,20.6,2.1
11001004703,DC,District of Columbia,3331,-0.5575760323636748,1189,13.8,23.9,3.6,10.6,3.3,4.5,26.3,7.0,29.0,25.1,2.4
51013101602,VA,Arlington,1654,-0.5580086858930285,1190,17.4,24.6,4.7,9.9,3.4,3.7,23.9,7.9,31.4,27.0,1.9
11001005004,DC,District of Columbia,3861,-0.5599819619404289,1191,14.9,25.3,4.4,9.7,3.7,4.2,23.1,7.7,31.7,24.3,2.6
51059421101,VA,Fairfax,5912,-0.5629890049637303,1192,18.8,26.7,5.8,9.7,3.5,3.2,19.0,9.0,34.8,25.0,2.0
51013102903,VA,Arlington,1625,-0.5646032775080644,1193,19.7,23.2,6.6,10.0,3.0,3.1,24.5,6.3,32.8,25.5,1.6
11001001702,DC,District of Columbia,3356,-0.5674141271665765,1194,17.7,28.1,6.3,9.9,3.4,3.1,20.0,7.1,33.8,22.6,2.5
51013102302,VA,Arlington,4668,-0.5710659766732281,1195,18.4,25.2,5.3,9.5,3.5,3.5,21.4,8.3,33.2,27.1,1.9
24031700313,MD,Montgomery,3713,-0.5721380735957403,1196,17.0,28.1,5.0,9.4,3.7,3.5,16.9,9.3,37.5,24.9,2.3
51153901420,VA,Prince William,4546,-0.5769984274258673,1197,17.8,27.0,5.1,9.5,3.2,3.1,20.6,8.4,33.5,30.9,1.9
51013102804,VA,Arlington,5339,-0.5794134039119746,1198,17.9,26.5,4.5,9.3,3.6,3.5,20.0,9.4,33.1,28.3,2.1
51107611005,VA,Loudoun,5573,-0.5820672515835407,1199,19.4,26.8,6.1,9.3,3.3,3.1,19.9,7.8,34.4,28.4,1.8
51107610602,VA,Loudoun,2807,-0.5822113203373142,1200,19.5,27.1,6.4,9.2,3.4,3.0,19.7,7.8,34.7,27.5,1.8
51013102001,VA,Arlington,2802,-0.5824303552500235,1201,17.7,25.0,5.3,9.1,4.0,3.6,21.8,8.4,32.0,25.8,2.1
24033807301,MD,Prince George's,3693,-0.5827343737595015,1202,17.1,28.1,4.5,9.8,3.9,3.9,15.4,9.7,31.4,33.0,2.3
51059422402,VA,Fairfax,5236,-0.5846182729940174,1203,18.4,26.0,5.7,10.0,3.4,3.1,20.0,8.4,33.4,26.1,1.9
51107611004,VA,Loudoun,8935,-0.5854084775028173,1204,19.1,26.6,5.9,9.5,3.2,3.2,20.1,7.8,34.0,28.4,1.8
24031701216,MD,Montgomery,5986,-0.5867586903208499,1205,18.3,27.0,7.4,8.8,4.1,3.1,17.5,7.6,37.9,22.4,2.1
51107610503,VA,Loudoun,8097,-0.5868662226365853,1206,19.0,27.0,5.7,9.4,3.3,3.2,19.9,8.0,34.0,28.7,1.8
51059471000,VA,Fairfax,2247,-0.5872376866232233,1207,20.2,26.2,7.8,8.7,3.9,2.9,18.2,8.3,37.3,20.9,1.9
51013102600,VA,Arlington,3688,-0.587974570516175,1208,18.4,26.4,5.1,8.9,3.7,3.4,20.2,9.1,33.8,27.3,2.0
24031700829,MD,Montgomery,3498,-0.5935303157996636,1209,18.3,27.9,6.9,8.3,4.0,3.2,16.1,8.8,40.8,21.3,2.1
51059482503,VA,Fairfax,4832,-0.5945536374921746,1210,19.6,26.9,6.8,8.5,3.9,3.1,17.3,9.4,38.5,20.6,2.0
51510200408,VA,Alexandria,2713,-0.5970055558008858,1211,15.9,26.8,3.2,10.5,3.0,3.5,21.0,9.0,29.7,34.3,2.0
51153901415,VA,Prince William,4224,-0.5986277323820478,1212,17.8,25.8,5.3,9.7,3.0,3.1,21.7,7.6,32.9,30.6,1.8
51059480802,VA,Fairfax,3910,-0.6023128804215019,1213,18.9,26.6,6.3,8.7,4.0,3.3,18.1,9.2,35.7,23.3,2.0
11001010202,DC,District of Columbia,2631,-0.608131887907163,1214,16.1,25.1,5.8,9.9,3.4,3.5,23.1,6.5,32.1,22.6,2.3
51107611011,VA,Loudoun,3833,-0.6085375556986311,1215,17.9,26.5,5.0,9.7,3.2,3.3,20.8,8.1,32.4,29.6,1.8
24021751905,MD,Frederick,3755,-0.6113645775115274,1216,18.7,25.5,6.2,9.3,3.0,3.0,21.4,6.8,33.6,31.8,1.6
51013102400,VA,Arlington,3617,-0.6118397786519698,1217,18.0,24.8,5.4,9.3,3.5,3.4,22.0,7.9,32.9,26.0,1.9
51059461604,VA,Fairfax,2520,-0.6147579027661213,1218,18.7,26.2,6.3,8.6,4.1,3.3,18.0,9.3,36.4,21.1,2.1
51510201300,VA,Alexandria,4004,-0.6149252734082133,1219,19.0,24.4,6.4,9.7,3.0,2.8,22.5,6.6,33.2,28.5,1.6
51153901409,VA,Prince William,8502,-0.6164961643380175,1220,16.5,25.6,4.3,10.0,3.0,3.4,22.2,7.9,31.1,32.1,1.8
51059471100,VA,Fairfax,7030,-0.6165963581087534,1221,19.1,26.1,6.8,8.6,4.0,3.2,18.0,8.8,36.3,22.1,2.0
51059491303,VA,Fairfax,4269,-0.6211191345887888,1222,16.8,25.8,4.2,9.1,3.9,3.9,18.2,10.5,34.4,24.7,2.2
24031700618,MD,Montgomery,5093,-0.6229165707428055,1223,18.3,29.8,6.5,7.4,4.2,3.0,13.4,10.5,45.0,18.2,2.2
51107611805,VA,Loudoun,5069,-0.6256758388625839,1224,18.7,26.7,5.6,9.3,3.2,3.1,19.6,8.1,34.5,27.8,1.8
11001000804,DC,District of Columbia,3832,-0.625788769182,1225,18.1,24.0,8.8,9.1,3.7,3.1,21.6,5.6,35.4,17.2,2.1
11001003702,DC,District of Columbia,2906,-0.6299733288704661,1226,14.1,25.3,3.7,10.4,3.1,3.9,23.9,7.2,29.1,27.2,2.4
51059460503,VA,Fairfax,3778,-0.6319541844320408,1227,18.2,25.8,5.9,8.9,3.9,3.3,18.8,9.0,35.7,22.0,2.0
24031705000,MD,Montgomery,5311,-0.632658915887248,1228,18.3,25.4,8.0,8.8,4.1,3.1,18.5,6.6,36.7,21.1,2.0
24033805908,MD,Prince George's,3492,-0.6332766112594673,1229,15.1,27.5,2.9,12.0,2.7,3.5,17.1,8.8,26.8,39.4,2.1
51107611804,VA,Loudoun,8852,-0.6337622420604917,1230,18.1,28.1,4.9,8.7,3.6,3.5,17.5,9.7,35.6,26.2,2.0
51059481105,VA,Fairfax,5332,-0.6345525321386802,1231,19.5,27.1,6.9,8.3,3.9,3.0,16.7,9.5,38.9,19.9,1.9
51059451900,VA,Fairfax,6015,-0.6382331312432243,1232,18.4,26.3,6.1,9.1,3.8,3.1,18.2,8.9,34.5,24.0,2.0
11001000502,DC,District of Columbia,3418,-0.6440907449472845,1233,17.7,23.8,8.5,9.0,3.5,3.0,22.4,5.5,35.4,18.6,2.0
51107611601,VA,Loudoun,4317,-0.6448607278699398,1234,17.6,26.7,4.9,9.2,3.4,3.4,19.0,8.7,33.1,29.7,1.9
51510201803,VA,Alexandria,2393,-0.652041320381085,1235,18.7,23.8,6.5,9.6,3.0,2.7,22.6,6.4,33.0,27.8,1.6
24031700611,MD,Montgomery,5816,-0.6529709257162284,1236,17.2,28.9,5.5,8.1,4.0,3.1,14.4,10.3,42.3,20.2,2.2
24031704803,MD,Montgomery,4318,-0.6546744041298616,1237,17.2,25.0,6.6,9.3,3.5,3.0,19.8,7.0,36.1,23.9,1.9
11001003000,DC,District of Columbia,3561,-0.6568946954972974,1238,14.1,24.3,3.9,10.5,3.1,4.0,24.2,6.7,28.9,25.1,2.4
11001001200,DC,District of Columbia,5371,-0.6575809506784821,1239,17.7,24.0,8.2,9.1,3.5,3.0,22.0,5.6,35.0,19.0,2.0
51059481702,VA,Fairfax,4787,-0.6576298114027934,1240,18.4,25.3,6.0,9.0,3.7,3.2,19.0,8.7,35.3,22.4,1.9
51059491402,VA,Fairfax,4323,-0.6586881279230837,1241,17.4,26.1,4.7,8.9,3.7,3.4,18.3,10.3,35.6,23.2,2.0
51013103601,VA,Arlington,2612,-0.6592645904791801,1242,19.2,24.5,7.0,8.9,3.5,2.8,21.5,6.9,34.4,23.6,1.7
51107611803,VA,Loudoun,6838,-0.6652922463216494,1243,18.3,28.2,5.0,8.6,3.5,3.2,17.5,9.5,35.7,26.5,1.9
51013101900,VA,Arlington,3183,-0.6667677698604672,1244,19.2,24.0,7.2,9.0,3.5,2.8,22.2,6.5,33.6,22.8,1.7
51059491302,VA,Fairfax,3405,-0.6669879212551321,1245,16.9,25.0,4.7,9.3,3.6,3.5,19.9,9.3,33.6,23.8,2.0
51107611022,VA,Loudoun,7320,-0.6694129642480044,1246,18.5,27.4,5.4,8.9,3.3,3.1,18.4,8.6,35.0,27.1,1.8
11001005503,DC,District of Columbia,2492,-0.6706586536677602,1247,15.6,22.5,6.2,9.5,3.5,3.7,25.0,5.8,32.0,20.1,2.0
24031700318,MD,Montgomery,3290,-0.6726346903740085,1248,16.8,27.8,5.3,8.9,3.5,3.2,16.3,8.9,38.4,24.2,2.1
51059491404,VA,Fairfax,4006,-0.6726464409531974,1249,18.1,26.0,5.5,8.9,3.6,3.1,18.1,9.5,35.9,22.5,2.0
51510201205,VA,Alexandria,2568,-0.6729969818641888,1250,15.0,24.1,3.2,10.0,3.1,3.4,22.1,8.7,29.7,34.0,1.9
11001000802,DC,District of Columbia,3327,-0.674079215281081,1251,17.2,23.9,7.6,9.1,3.5,3.3,21.8,5.8,34.9,19.1,2.0
51013101300,VA,Arlington,6940,-0.6788632647244658,1252,19.1,24.4,6.8,8.8,3.5,2.8,21.6,7.0,34.0,23.6,1.7
51059481103,VA,Fairfax,3664,-0.6795711933329415,1253,16.9,27.6,4.2,8.8,3.9,3.6,16.2,10.9,34.8,23.4,2.3
51510201602,VA,Alexandria,3220,-0.6810712257544502,1254,15.7,23.6,4.1,10.5,2.8,3.3,24.3,6.7,28.8,32.2,1.6
51059461802,VA,Fairfax,5448,-0.681682989124205,1255,18.3,25.0,6.2,9.1,3.6,3.1,19.2,8.3,34.5,22.4,1.9
11001006500,DC,District of Columbia,2609,-0.6844350719384268,1256,16.4,23.1,7.2,9.3,3.4,3.2,24.2,5.4,33.0,20.2,1.9
24031700317,MD,Montgomery,6673,-0.6855324136418829,1257,16.5,26.7,5.3,9.1,3.5,3.3,17.4,8.3,37.3,24.4,2.0
51059491801,VA,Fairfax,2324,-0.6882715385089982,1258,16.9,24.8,4.8,9.5,3.5,3.5,20.1,8.7,33.1,23.8,1.9
51059461700,VA,Fairfax,6937,-0.6883416289647379,1259,17.4,26.0,5.2,8.6,4.0,3.3,17.9,9.7,35.0,22.6,2.1
51059491707,VA,Fairfax,4568,-0.6888866649730212,1260,17.5,25.1,5.6,9.3,3.7,3.2,19.2,8.6,33.4,22.8,2.0
51013103100,VA,Arlington,6207,-0.6942795366508139,1261,17.4,26.5,4.3,9.6,3.1,2.9,20.2,8.7,31.4,28.4,2.0
51059422202,VA,Fairfax,6444,-0.69505996451454,1262,17.3,26.9,4.6,9.8,3.3,2.9,17.7,9.6,33.8,24.9,2.0
11001002400,DC,District of Columbia,4095,-0.6952115929107643,1263,15.1,25.8,4.5,10.1,3.1,3.4,21.7,7.0,31.0,24.2,2.4
51013103404,VA,Arlington,1438,-0.6954178635639163,1264,18.6,24.6,6.5,9.0,3.5,2.8,21.2,7.0,33.3,23.8,1.8
51013102901,VA,Arlington,2904,-0.6970137664070267,1265,18.9,22.9,6.4,9.6,2.8,2.7,23.6,6.2,32.7,25.3,1.5
24031702503,MD,Montgomery,4014,-0.6991275754435772,1266,15.5,26.4,4.6,10.2,3.2,3.1,19.5,7.4,32.1,27.8,2.1
11001006801,DC,District of Columbia,2238,-0.7000012455021272,1267,15.5,25.5,5.0,10.1,2.9,3.2,22.9,6.4,31.0,24.0,2.2
51059461801,VA,Fairfax,1385,-0.7037286667658785,1268,18.0,24.7,5.8,9.1,3.4,3.0,19.4,8.5,34.4,23.3,1.9
51059432201,VA,Fairfax,2393,-0.7074521125191144,1269,17.5,25.0,5.4,9.1,3.6,3.1,19.2,8.8,33.9,23.7,1.9
51107611501,VA,Loudoun,4242,-0.7151466907880604,1270,16.3,26.0,4.0,9.4,3.2,3.3,19.9,8.5,30.7,31.8,1.9
51107611023,VA,Loudoun,5954,-0.7159660497077235,1271,18.4,25.7,5.9,9.2,3.1,2.9,19.8,7.2,33.8,27.3,1.6
24031702800,MD,Montgomery,5264,-0.7180961705066844,1272,16.9,26.0,6.4,9.4,3.3,2.7,18.5,6.9,35.6,24.7,1.9
51107611808,VA,Loudoun,5569,-0.7191442174120587,1273,17.8,27.8,4.8,8.6,3.4,3.1,17.0,9.6,35.8,25.6,1.9
11001005602,DC,District of Columbia,4100,-0.7196638545540164,1274,16.6,23.4,7.6,8.9,4.1,3.3,21.7,5.9,32.4,16.4,2.3
11001005801,DC,District of Columbia,1672,-0.7350662118145308,1275,15.7,24.2,5.8,8.7,3.5,3.5,21.7,6.9,34.8,19.1,2.2
24031700830,MD,Montgomery,2376,-0.7357369442994977,1276,15.0,27.4,3.9,9.6,3.3,3.2,17.1,8.9,34.5,27.6,2.1
51059491701,VA,Fairfax,4127,-0.7442642990883108,1277,17.8,24.5,6.0,9.1,3.5,3.0,19.0,8.2,34.3,21.9,1.8
51510200111,VA,Alexandria,3909,-0.7475801754883449,1278,15.3,23.7,3.8,10.4,2.7,3.1,22.9,7.1,28.7,32.0,1.7
51013102904,VA,Arlington,3125,-0.7492027033475914,1279,16.6,23.1,4.7,9.9,2.9,3.0,23.2,7.0,30.2,27.2,1.7
24031700836,MD,Montgomery,1521,-0.7598294339044421,1280,16.7,26.4,5.7,8.6,3.5,2.8,16.7,8.4,38.4,22.8,1.9
51013101804,VA,Arlington,2215,-0.7626875878262037,1281,15.5,22.7,4.0,9.6,3.1,3.5,23.7,7.4,29.7,27.3,1.7
51059491705,VA,Fairfax,3341,-0.7658786528114561,1282,17.7,26.8,5.3,8.1,3.8,3.0,15.5,10.6,38.4,18.9,2.0
24031700905,MD,Montgomery,4149,-0.76976119132683,1283,17.0,26.0,6.9,7.9,4.3,3.3,15.7,7.5,37.5,19.6,2.2
51059461202,VA,Fairfax,6502,-0.7739369710255459,1284,17.0,25.1,5.1,8.9,3.5,3.1,18.3,9.1,34.5,21.9,1.9
24031701219,MD,Montgomery,3879,-0.7760637531335731,1285,13.5,24.8,3.3,9.6,3.2,3.7,19.4,8.4,32.8,28.4,2.0
51510201202,VA,Alexandria,3429,-0.7824265087332752,1286,17.3,23.6,5.7,9.3,2.9,2.5,21.5,6.7,32.1,28.4,1.6
24033807000,MD,Prince George's,9219,-0.7835101598308264,1287,13.2,22.9,3.0,10.8,3.3,4.4,19.9,7.6,25.8,32.4,2.0
11001009302,DC,District of Columbia,1750,-0.7853672579295616,1288,14.7,25.5,4.5,10.0,3.0,3.2,21.3,6.6,30.0,24.0,2.3
51059490501,VA,Fairfax,3326,-0.7885196049830135,1289,16.1,24.2,4.6,9.0,3.6,3.2,19.2,9.0,33.5,22.6,1.9
11001006600,DC,District of Columbia,2164,-0.7927716133175231,1290,16.4,22.1,8.1,9.1,3.2,2.7,23.2,4.8,33.2,18.4,1.8
24017850201,MD,Charles,972,-0.7967214253946728,1291,14.2,26.8,3.1,10.4,2.6,3.5,19.9,7.5,26.1,36.9,1.8
11001000704,DC,District of Columbia,2753,-0.8061421780381685,1292,16.4,22.5,7.3,9.2,3.1,2.7,22.2,5.5,33.5,18.8,1.9
11001006802,DC,District of Columbia,2580,-0.8072131716019414,1293,15.4,24.2,5.6,9.8,2.8,2.8,22.6,5.8,31.3,22.2,2.0
24031700315,MD,Montgomery,6324,-0.8080398725930332,1294,15.8,27.2,4.9,8.4,3.4,2.9,15.3,9.1,39.4,22.3,2.0
51013101703,VA,Arlington,2352,-0.8095603900794817,1295,16.9,23.2,5.7,8.9,3.4,2.8,22.0,6.8,31.5,24.1,1.7
51059480903,VA,Fairfax,4177,-0.8115069468730927,1296,15.5,24.4,4.1,8.7,3.6,3.4,18.0,9.6,33.0,25.4,2.0
51059461902,VA,Fairfax,1839,-0.8169283540658866,1297,14.3,23.9,3.1,9.3,3.3,3.5,19.2,9.7,30.9,28.1,2.0
51107611811,VA,Loudoun,8098,-0.8231564397878625,1298,17.2,26.5,4.8,8.8,3.0,2.8,18.0,8.3,33.7,27.2,1.7
11001004901,DC,District of Columbia,3380,-0.836806542498623,1299,13.6,23.1,4.2,10.0,2.8,3.3,24.0,5.9,28.9,23.8,2.1
11001002801,DC,District of Columbia,4398,-0.8455096336141026,1300,13.4,23.9,3.8,9.8,3.0,3.3,21.9,6.9,29.9,24.3,2.2
51107611810,VA,Loudoun,8135,-0.8506978967152707,1301,17.2,26.0,5.2,8.5,3.1,2.8,17.8,8.0,34.3,25.7,1.7
51059420503,VA,Fairfax,3505,-0.8531830353493952,1302,15.7,24.1,4.5,9.5,3.1,2.8,19.5,8.0,31.0,26.3,1.8
51107611027,VA,Loudoun,2163,-0.8547511540342557,1303,16.3,24.5,4.4,9.4,2.7,2.9,20.3,7.3,31.2,28.4,1.6
