Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2023,VA,Virginia,Fairfax,51059,51059491706,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.8,,,19.9,25.9,"2,899","2,484",POINT (-77.3588968 38.8629314),51059491706,HLTHOUT,DEPRESSION,CrdPrv,Depression
2023,VA,Virginia,Fairfax,51059,51059480503,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,18.1,,,15.6,20.9,"3,259","2,543",POINT (-77.3712001 38.9879209),51059480503,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,VA,Virginia,Fairfax,51059,51059481201,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.9,,,13.0,19.1,"1,156",943,POINT (-77.384211 38.9476928),51059481201,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,VA,Virginia,Fairfax,51059,51059450800,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,31.9,,,28.8,35.3,"3,483","2,781",POINT (-77.1942345 38.8411784),51059450800,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2023,VA,Virginia,Fairfax,51059,51059491705,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,3.0,,,2.5,3.6,"3,341","2,501",POINT (-77.3902011 38.847358),51059491705,HLTHOUT,COPD,CrdPrv,COPD
2023,VA,Virginia,Fairfax,51059,51059481102,BRFSS,Disability,Any disability among adults,%,Crude prevalence,17.4,,,14.7,20.3,"3,656","2,626",POINT (-77.398648 38.9482799),51059481102,DISABLT,DISABILITY,CrdPrv,Any Disability
2023,VA,Virginia,Fairfax,51059,51059432202,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,8.6,,,7.8,9.5,"4,741","3,539",POINT (-77.282473 38.7921787),51059432202,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2023,VA,Virginia,Fairfax,51059,51059422302,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.1,,,75.1,81.0,"5,788","4,721",POINT (-77.1437691 38.7719875),51059422302,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2023,VA,Virginia,Fairfax,51059,51059482301,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,5.6,,,4.3,7.1,"5,387","4,523",POINT (-77.3429557 38.9425862),51059482301,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity
2022,VA,Virginia,Fauquier,51061,51061930304,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,79.2,,,76.5,81.7,"2,564","2,086",POINT (-77.7224372 38.806579),51061930304,PREVENT,DENTAL,CrdPrv,Dental Visit
2023,VA,Virginia,Fairfax,51059,51059430902,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,10.6,,,8.6,12.9,"3,415","2,611",POINT (-77.2587998 38.7916693),51059430902,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity
2023,VA,Virginia,Fairfax,51059,51059461802,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,9.7,,,8.4,11.2,"5,448","4,338",POINT (-77.3040196 38.8720349),51059461802,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2023,VA,Virginia,Fairfax,51059,51059430203,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,2.4,,,2.1,2.7,"2,679","2,060",POINT (-77.2999921 38.8183279),51059430203,HLTHOUT,STROKE,CrdPrv,Stroke
2023,VA,Virginia,Fairfax,51059,51059480100,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,31.4,,,28.2,34.7,"4,399","3,420",POINT (-77.2702475 39.0056714),51059480100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2023,VA,Virginia,Fauquier,51061,51061930305,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.1,,,6.3,10.4,"4,677","3,745",POINT (-77.8141732 38.7052922),51061930305,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,VA,Virginia,Fairfax,51059,51059432500,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,10.8,,,9.1,12.6,"5,758","4,230",POINT (-77.2526381 38.7551834),51059432500,HLTHSTAT,GHLTH,CrdPrv,General Health
2023,VA,Virginia,Fairfax,51059,51059482502,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,3.2,,,2.3,4.3,"3,090","2,227",POINT (-77.4139956 38.9121866),51059482502,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps
2023,VA,Virginia,Fairfax,51059,51059482604,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,79.4,,,76.5,82.2,"4,210","3,111",POINT (-77.3928605 38.8890989),51059482604,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2023,VA,Virginia,Fairfax,51059,51059471304,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,23.0,,,20.5,25.9,"2,073","1,520",POINT (-77.2053067 38.8909877),51059471304,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2022,VA,Virginia,Fairfax,51059,51059480302,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.9,,,72.0,82.9,"4,621","3,677",POINT (-77.2439024 38.9539886),51059480302,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,VA,Virginia,Fairfax,51059,51059452101,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,22.1,,,19.8,24.7,"5,091","3,971",POINT (-77.184375 38.8234565),51059452101,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2023,VA,Virginia,Fairfax,51059,51059480504,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,11.8,,,10.4,13.7,"2,017","1,587",POINT (-77.3529986 38.9823873),51059480504,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Fairfax,51059,51059480802,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,35.7,,,32.5,39.1,"3,910","3,012",POINT (-77.3721513 38.9698035),51059480802,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,VA,Virginia,Fairfax,51059,51059460503,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,12.1,,,10.6,13.7,"3,778","2,969",POINT (-77.2200457 38.9019952),51059460503,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Fairfax,51059,51059452200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,76.1,,,73.0,79.1,"6,982","5,287",POINT (-77.2091592 38.8220023),51059452200,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2023,VA,Virginia,Fairfax,51059,51059432500,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,29.8,,,26.0,33.8,"5,758","4,230",POINT (-77.2526381 38.7551834),51059432500,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,VA,Virginia,Fairfax,51059,51059490104,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,86.7,,,84.5,88.7,"3,504","2,525",POINT (-77.463638 38.9019912),51059490104,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,VA,Virginia,Fairfax,51059,51059460400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,6.2,,,5.0,7.6,"5,134","3,944",POINT (-77.2523996 38.9232301),51059460400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking
2023,VA,Virginia,Fairfax,51059,51059440202,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,5.6,,,5.1,6.2,"6,032","4,697",POINT (-77.2361249 38.8567708),51059440202,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2022,VA,Virginia,Fairfax,51059,51059421701,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.4,,,73.0,83.1,"4,517","3,283",POINT (-77.1067237 38.7335134),51059421701,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,VA,Virginia,Fairfax,51059,51059491301,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,73.4,,,70.1,76.5,"6,797","5,073",POINT (-77.4688671 38.8153258),51059491301,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Fairfax,51059,51059461801,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,20.3,,,17.4,23.4,"1,385","1,068",POINT (-77.2915199 38.8740065),51059461801,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,VA,Virginia,Fairfax,51059,51059480504,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,5.5,,,4.1,7.4,"2,017","1,587",POINT (-77.3529986 38.9823873),51059480504,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity
2023,VA,Virginia,Fauquier,51061,51061930305,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,40.0,,,35.8,44.7,"4,677","3,745",POINT (-77.8141732 38.7052922),51061930305,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,VA,Virginia,Fauquier,51061,51061930703,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.7,,,75.0,82.2,"2,541","2,022",POINT (-77.722683 38.4595467),51061930703,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2023,VA,Virginia,Fairfax,51059,51059490502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.4,,,14.7,20.4,"6,585","5,038",POINT (-77.3713933 38.8417093),51059490502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,VA,Virginia,Fairfax,51059,51059422000,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,29.1,,,26.3,32.1,"3,979","3,192",POINT (-77.1937315 38.7241216),51059422000,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2023,VA,Virginia,Fairfax,51059,51059461606,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,2.8,,,2.5,3.2,"3,069","2,441",POINT (-77.2240807 38.8803925),51059461606,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2023,VA,Virginia,Fairfax,51059,51059432402,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,8.5,,,7.2,9.9,"5,100","3,739",POINT (-77.2675605 38.7630373),51059432402,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,VA,Virginia,Fairfax,51059,51059452302,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,25.1,,,20.5,30.1,"5,762","4,014",POINT (-77.2178285 38.8220254),51059452302,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity
2023,VA,Virginia,Fairfax,51059,51059481702,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,3.7,,,3.2,4.2,"4,787","3,681",POINT (-77.3542665 38.8713315),51059481702,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
